case_id,date,h2_injected_tonnes,h2_withdrawn_tonnes,net_flow_tonnes,month
UHS-E,2024-12-29,0.0,67.692,-67.692,2024-12
UHS-E,2024-12-30,0.0,63.538,-63.538,2024-12
UHS-E,2024-12-31,0.0,0.0,0.0,2024-12
UHS-F,2024-01-01,0.0,0.0,0.0,2024-01
UHS-F,2024-01-02,8.545,0.0,8.545,2024-01
UHS-F,2024-01-03,0.0,529.273,-529.273,2024-01
UHS-F,2024-01-04,34.901,171.823,-136.922,2024-01
UHS-F,2024-01-05,59.491,266.415,-206.925,2024-01
UHS-F,2024-01-06,737.516,78.3,659.215,2024-01
UHS-F,2024-01-07,0.0,45.632,-45.632,2024-01
UHS-F,2024-01-08,482.066,0.0,482.066,2024-01
UHS-F,2024-01-09,500.124,288.818,211.305,2024-01
UHS-F,2024-01-10,250.131,356.647,-106.516,2024-01
UHS-F,2024-01-11,0.0,0.0,0.0,2024-01
UHS-F,2024-01-12,0.0,53.829,-53.829,2024-01
UHS-F,2024-01-13,174.132,20.957,153.175,2024-01
UHS-F,2024-01-14,327.276,196.405,130.872,2024-01
UHS-F,2024-01-15,533.455,0.0,533.455,2024-01
UHS-F,2024-01-16,0.0,317.885,-317.885,2024-01
UHS-F,2024-01-17,0.0,111.094,-111.094,2024-01
UHS-F,2024-01-18,0.0,0.0,0.0,2024-01
UHS-F,2024-01-19,0.0,199.002,-199.002,2024-01
UHS-F,2024-01-20,231.179,331.172,-99.993,2024-01
UHS-F,2024-01-21,0.0,0.0,0.0,2024-01
UHS-F,2024-01-22,0.0,189.064,-189.064,2024-01
UHS-F,2024-01-23,270.644,529.257,-258.614,2024-01
UHS-F,2024-01-24,173.698,116.696,57.002,2024-01
UHS-F,2024-01-25,146.006,362.955,-216.948,2024-01
UHS-F,2024-01-26,0.0,0.0,0.0,2024-01
UHS-F,2024-01-27,413.42,83.617,329.803,2024-01
UHS-F,2024-01-28,53.583,38.211,15.371,2024-01
UHS-F,2024-01-29,721.523,0.0,721.523,2024-01
UHS-F,2024-01-30,96.458,50.543,45.915,2024-01
UHS-F,2024-01-31,0.0,0.0,0.0,2024-01
UHS-F,2024-02-01,0.0,5.287,-5.287,2024-02
UHS-F,2024-02-02,229.297,404.753,-175.456,2024-02
UHS-F,2024-02-03,420.889,0.0,420.889,2024-02
UHS-F,2024-02-04,0.0,0.0,0.0,2024-02
UHS-F,2024-02-05,648.243,96.569,551.674,2024-02
UHS-F,2024-02-06,525.529,107.855,417.675,2024-02
UHS-F,2024-02-07,116.714,171.005,-54.292,2024-02
UHS-F,2024-02-08,210.294,52.51,157.784,2024-02
UHS-F,2024-02-09,311.261,96.306,214.955,2024-02
UHS-F,2024-02-10,592.839,0.0,592.839,2024-02
UHS-F,2024-02-11,253.028,0.0,253.028,2024-02
UHS-F,2024-02-12,114.49,59.798,54.692,2024-02
UHS-F,2024-02-13,251.941,249.946,1.995,2024-02
UHS-F,2024-02-14,214.734,198.97,15.764,2024-02
UHS-F,2024-02-15,324.747,0.0,324.747,2024-02
UHS-F,2024-02-16,0.0,134.406,-134.406,2024-02
UHS-F,2024-02-17,154.838,0.0,154.838,2024-02
UHS-F,2024-02-18,196.481,406.353,-209.872,2024-02
UHS-F,2024-02-19,46.948,150.015,-103.067,2024-02
UHS-F,2024-02-20,289.519,285.958,3.561,2024-02
UHS-F,2024-02-21,611.057,75.364,535.694,2024-02
UHS-F,2024-02-22,109.095,53.702,55.393,2024-02
UHS-F,2024-02-23,266.076,427.49,-161.414,2024-02
UHS-F,2024-02-24,524.881,301.311,223.57,2024-02
UHS-F,2024-02-25,118.32,95.556,22.763,2024-02
UHS-F,2024-02-26,0.0,18.665,-18.665,2024-02
UHS-F,2024-02-27,248.187,0.0,248.187,2024-02
UHS-F,2024-02-28,0.0,142.873,-142.873,2024-02
UHS-F,2024-02-29,0.0,34.053,-34.053,2024-02
UHS-F,2024-03-01,171.095,196.378,-25.283,2024-03
UHS-F,2024-03-02,0.0,268.493,-268.493,2024-03
UHS-F,2024-03-03,0.0,357.692,-357.692,2024-03
UHS-F,2024-03-04,0.0,142.105,-142.105,2024-03
UHS-F,2024-03-05,0.0,0.0,0.0,2024-03
UHS-F,2024-03-06,39.915,0.0,39.915,2024-03
UHS-F,2024-03-07,396.34,0.0,396.34,2024-03
UHS-F,2024-03-08,150.62,378.082,-227.462,2024-03
UHS-F,2024-03-09,0.0,494.843,-494.843,2024-03
UHS-F,2024-03-10,467.104,0.0,467.104,2024-03
UHS-F,2024-03-11,0.0,0.0,0.0,2024-03
UHS-F,2024-03-12,149.439,0.0,149.439,2024-03
UHS-F,2024-03-13,0.0,327.486,-327.486,2024-03
UHS-F,2024-03-14,159.756,0.0,159.756,2024-03
UHS-F,2024-03-15,0.0,194.466,-194.466,2024-03
UHS-F,2024-03-16,395.535,92.897,302.637,2024-03
UHS-F,2024-03-17,294.423,222.018,72.405,2024-03
UHS-F,2024-03-18,0.0,487.003,-487.003,2024-03
UHS-F,2024-03-19,0.0,191.772,-191.772,2024-03
UHS-F,2024-03-20,4.841,84.873,-80.032,2024-03
UHS-F,2024-03-21,623.504,511.361,112.143,2024-03
UHS-F,2024-03-22,551.994,132.074,419.92,2024-03
UHS-F,2024-03-23,0.0,0.0,0.0,2024-03
UHS-F,2024-03-24,322.705,211.734,110.971,2024-03
UHS-F,2024-03-25,0.0,153.504,-153.504,2024-03
UHS-F,2024-03-26,0.0,0.0,0.0,2024-03
UHS-F,2024-03-27,0.0,0.0,0.0,2024-03
UHS-F,2024-03-28,401.804,0.0,401.804,2024-03
UHS-F,2024-03-29,0.0,0.0,0.0,2024-03
UHS-F,2024-03-30,222.897,0.0,222.897,2024-03
UHS-F,2024-03-31,102.783,0.0,102.783,2024-03
UHS-F,2024-04-01,53.868,134.237,-80.369,2024-04
UHS-F,2024-04-02,575.538,115.638,459.9,2024-04
UHS-F,2024-04-03,601.139,123.173,477.967,2024-04
UHS-F,2024-04-04,64.878,24.828,40.05,2024-04
UHS-F,2024-04-05,8.777,0.0,8.777,2024-04
UHS-F,2024-04-06,0.0,384.371,-384.371,2024-04
UHS-F,2024-04-07,106.575,54.16,52.415,2024-04
UHS-F,2024-04-08,659.367,340.462,318.905,2024-04
UHS-F,2024-04-09,72.876,0.0,72.876,2024-04
UHS-F,2024-04-10,315.4,177.565,137.836,2024-04
UHS-F,2024-04-11,0.0,0.0,0.0,2024-04
UHS-F,2024-04-12,0.0,0.0,0.0,2024-04
UHS-F,2024-04-13,242.306,0.0,242.306,2024-04
UHS-F,2024-04-14,142.383,0.0,142.383,2024-04
UHS-F,2024-04-15,345.743,0.0,345.743,2024-04
UHS-F,2024-04-16,0.0,324.989,-324.989,2024-04
UHS-F,2024-04-17,0.0,43.482,-43.482,2024-04
UHS-F,2024-04-18,431.474,86.071,345.404,2024-04
UHS-F,2024-04-19,0.0,0.0,0.0,2024-04
UHS-F,2024-04-20,259.069,236.644,22.424,2024-04
UHS-F,2024-04-21,243.918,115.836,128.082,2024-04
UHS-F,2024-04-22,0.0,0.0,0.0,2024-04
UHS-F,2024-04-23,413.753,0.0,413.753,2024-04
UHS-F,2024-04-24,0.0,81.246,-81.246,2024-04
UHS-F,2024-04-25,134.459,167.007,-32.548,2024-04
UHS-F,2024-04-26,18.426,0.0,18.426,2024-04
UHS-F,2024-04-27,577.555,0.0,577.555,2024-04
UHS-F,2024-04-28,499.328,156.583,342.744,2024-04
UHS-F,2024-04-29,0.0,0.0,0.0,2024-04
UHS-F,2024-04-30,758.41,0.0,758.41,2024-04
UHS-F,2024-05-01,0.0,117.069,-117.069,2024-05
UHS-F,2024-05-02,715.185,291.327,423.858,2024-05
UHS-F,2024-05-03,50.406,550.161,-499.755,2024-05
UHS-F,2024-05-04,26.923,495.381,-468.458,2024-05
UHS-F,2024-05-05,53.711,59.876,-6.164,2024-05
UHS-F,2024-05-06,10.811,0.0,10.811,2024-05
UHS-F,2024-05-07,836.156,246.188,589.969,2024-05
UHS-F,2024-05-08,103.026,0.0,103.026,2024-05
UHS-F,2024-05-09,39.645,0.0,39.645,2024-05
UHS-F,2024-05-10,146.943,0.0,146.943,2024-05
UHS-F,2024-05-11,0.0,0.0,0.0,2024-05
UHS-F,2024-05-12,576.259,122.553,453.706,2024-05
UHS-F,2024-05-13,0.0,0.0,0.0,2024-05
UHS-F,2024-05-14,0.0,43.616,-43.616,2024-05
UHS-F,2024-05-15,390.791,405.484,-14.693,2024-05
UHS-F,2024-05-16,138.81,52.141,86.669,2024-05
UHS-F,2024-05-17,281.981,386.403,-104.422,2024-05
UHS-F,2024-05-18,559.689,310.798,248.89,2024-05
UHS-F,2024-05-19,410.587,164.387,246.2,2024-05
UHS-F,2024-05-20,166.439,0.0,166.439,2024-05
UHS-F,2024-05-21,717.079,271.703,445.377,2024-05
UHS-F,2024-05-22,0.0,0.0,0.0,2024-05
UHS-F,2024-05-23,99.821,21.538,78.283,2024-05
UHS-F,2024-05-24,119.643,101.132,18.511,2024-05
UHS-F,2024-05-25,99.445,20.61,78.836,2024-05
UHS-F,2024-05-26,0.0,0.0,0.0,2024-05
UHS-F,2024-05-27,0.0,0.0,0.0,2024-05
UHS-F,2024-05-28,246.21,251.805,-5.595,2024-05
UHS-F,2024-05-29,0.0,158.572,-158.572,2024-05
UHS-F,2024-05-30,666.669,0.0,666.669,2024-05
UHS-F,2024-05-31,108.169,0.0,108.169,2024-05
UHS-F,2024-06-01,57.698,64.813,-7.116,2024-06
UHS-F,2024-06-02,437.238,128.05,309.188,2024-06
UHS-F,2024-06-03,242.0,0.0,242.0,2024-06
UHS-F,2024-06-04,79.021,0.659,78.362,2024-06
UHS-F,2024-06-05,0.0,151.552,-151.552,2024-06
UHS-F,2024-06-06,1159.945,0.0,1159.945,2024-06
UHS-F,2024-06-07,230.315,83.705,146.61,2024-06
UHS-F,2024-06-08,434.009,0.0,434.009,2024-06
UHS-F,2024-06-09,0.0,240.642,-240.642,2024-06
UHS-F,2024-06-10,0.0,0.0,0.0,2024-06
UHS-F,2024-06-11,723.487,0.0,723.487,2024-06
UHS-F,2024-06-12,521.551,30.048,491.503,2024-06
UHS-F,2024-06-13,256.456,0.0,256.456,2024-06
UHS-F,2024-06-14,19.581,0.0,19.581,2024-06
UHS-F,2024-06-15,60.975,283.589,-222.615,2024-06
UHS-F,2024-06-16,0.0,0.0,0.0,2024-06
UHS-F,2024-06-17,0.0,0.0,0.0,2024-06
UHS-F,2024-06-18,386.794,0.0,386.794,2024-06
UHS-F,2024-06-19,277.936,0.0,277.936,2024-06
UHS-F,2024-06-20,333.277,0.0,333.277,2024-06
UHS-F,2024-06-21,30.367,0.0,30.367,2024-06
UHS-F,2024-06-22,197.161,145.014,52.147,2024-06
UHS-F,2024-06-23,2.885,180.825,-177.94,2024-06
UHS-F,2024-06-24,0.0,0.0,0.0,2024-06
UHS-F,2024-06-25,594.184,0.0,594.184,2024-06
UHS-F,2024-06-26,157.924,0.0,157.924,2024-06
UHS-F,2024-06-27,266.385,0.0,266.385,2024-06
UHS-F,2024-06-28,358.573,287.209,71.364,2024-06
UHS-F,2024-06-29,160.258,301.407,-141.149,2024-06
UHS-F,2024-06-30,189.892,627.573,-437.68,2024-06
UHS-F,2024-07-01,0.0,0.0,0.0,2024-07
UHS-F,2024-07-02,0.0,0.0,0.0,2024-07
UHS-F,2024-07-03,0.0,464.583,-464.583,2024-07
UHS-F,2024-07-04,290.942,0.0,290.942,2024-07
UHS-F,2024-07-05,139.687,460.006,-320.319,2024-07
UHS-F,2024-07-06,0.0,66.258,-66.258,2024-07
UHS-F,2024-07-07,282.275,75.542,206.733,2024-07
UHS-F,2024-07-08,271.411,0.0,271.411,2024-07
UHS-F,2024-07-09,0.0,0.0,0.0,2024-07
UHS-F,2024-07-10,109.198,451.854,-342.656,2024-07
UHS-F,2024-07-11,270.789,21.911,248.878,2024-07
UHS-F,2024-07-12,0.0,0.0,0.0,2024-07
UHS-F,2024-07-13,275.005,131.671,143.334,2024-07
UHS-F,2024-07-14,199.61,0.0,199.61,2024-07
UHS-F,2024-07-15,0.0,118.22,-118.22,2024-07
UHS-F,2024-07-16,175.469,0.0,175.469,2024-07
UHS-F,2024-07-17,215.97,18.062,197.908,2024-07
UHS-F,2024-07-18,0.0,0.0,0.0,2024-07
UHS-F,2024-07-19,0.0,0.0,0.0,2024-07
UHS-F,2024-07-20,0.0,153.861,-153.861,2024-07
UHS-F,2024-07-21,0.0,0.0,0.0,2024-07
UHS-F,2024-07-22,106.12,0.0,106.12,2024-07
UHS-F,2024-07-23,0.0,262.155,-262.155,2024-07
UHS-F,2024-07-24,0.0,0.0,0.0,2024-07
UHS-F,2024-07-25,0.0,186.326,-186.326,2024-07
UHS-F,2024-07-26,0.0,0.0,0.0,2024-07
UHS-F,2024-07-27,336.339,0.0,336.339,2024-07
UHS-F,2024-07-28,272.97,528.322,-255.352,2024-07
UHS-F,2024-07-29,340.32,43.75,296.57,2024-07
UHS-F,2024-07-30,0.0,0.0,0.0,2024-07
UHS-F,2024-07-31,142.888,0.0,142.888,2024-07
UHS-F,2024-08-01,0.0,257.169,-257.169,2024-08
UHS-F,2024-08-02,222.386,0.0,222.386,2024-08
UHS-F,2024-08-03,272.923,228.633,44.29,2024-08
UHS-F,2024-08-04,0.675,47.314,-46.639,2024-08
UHS-F,2024-08-05,182.363,316.255,-133.892,2024-08
UHS-F,2024-08-06,0.0,0.0,0.0,2024-08
UHS-F,2024-08-07,0.0,0.0,0.0,2024-08
UHS-F,2024-08-08,312.488,0.0,312.488,2024-08
UHS-F,2024-08-09,239.975,3.912,236.063,2024-08
UHS-F,2024-08-10,0.0,0.0,0.0,2024-08
UHS-F,2024-08-11,322.951,683.844,-360.893,2024-08
UHS-F,2024-08-12,132.291,548.315,-416.024,2024-08
UHS-F,2024-08-13,0.0,125.994,-125.994,2024-08
UHS-F,2024-08-14,40.033,154.997,-114.964,2024-08
UHS-F,2024-08-15,0.0,0.0,0.0,2024-08
UHS-F,2024-08-16,0.0,0.0,0.0,2024-08
UHS-F,2024-08-17,443.445,13.549,429.896,2024-08
UHS-F,2024-08-18,0.0,242.858,-242.858,2024-08
UHS-F,2024-08-19,0.0,371.772,-371.772,2024-08
UHS-F,2024-08-20,0.0,298.197,-298.197,2024-08
UHS-F,2024-08-21,0.0,0.0,0.0,2024-08
UHS-F,2024-08-22,282.519,0.0,282.519,2024-08
UHS-F,2024-08-23,307.62,0.0,307.62,2024-08
UHS-F,2024-08-24,419.39,342.701,76.69,2024-08
UHS-F,2024-08-25,40.008,0.0,40.008,2024-08
UHS-F,2024-08-26,0.0,52.62,-52.62,2024-08
UHS-F,2024-08-27,0.0,179.781,-179.781,2024-08
UHS-F,2024-08-28,0.0,728.726,-728.726,2024-08
UHS-F,2024-08-29,394.316,130.5,263.816,2024-08
UHS-F,2024-08-30,70.142,9.783,60.359,2024-08
UHS-F,2024-08-31,183.36,0.0,183.36,2024-08
UHS-F,2024-09-01,0.0,418.194,-418.194,2024-09
UHS-F,2024-09-02,447.477,25.612,421.866,2024-09
UHS-F,2024-09-03,0.0,467.29,-467.29,2024-09
UHS-F,2024-09-04,0.0,335.782,-335.782,2024-09
UHS-F,2024-09-05,179.401,0.0,179.401,2024-09
UHS-F,2024-09-06,565.15,0.0,565.15,2024-09
UHS-F,2024-09-07,7.069,138.249,-131.181,2024-09
UHS-F,2024-09-08,0.0,0.0,0.0,2024-09
UHS-F,2024-09-09,351.014,83.798,267.215,2024-09
UHS-F,2024-09-10,159.219,326.654,-167.435,2024-09
UHS-F,2024-09-11,430.932,0.0,430.932,2024-09
UHS-F,2024-09-12,0.0,140.008,-140.008,2024-09
UHS-F,2024-09-13,407.05,259.427,147.623,2024-09
UHS-F,2024-09-14,0.0,271.781,-271.781,2024-09
UHS-F,2024-09-15,0.0,0.0,0.0,2024-09
UHS-F,2024-09-16,179.174,179.984,-0.81,2024-09
UHS-F,2024-09-17,114.371,368.741,-254.369,2024-09
UHS-F,2024-09-18,360.182,163.149,197.034,2024-09
UHS-F,2024-09-19,0.0,53.8,-53.8,2024-09
UHS-F,2024-09-20,99.163,355.512,-256.349,2024-09
UHS-F,2024-09-21,396.897,0.0,396.897,2024-09
UHS-F,2024-09-22,74.466,0.0,74.466,2024-09
UHS-F,2024-09-23,0.0,36.19,-36.19,2024-09
UHS-F,2024-09-24,340.259,213.268,126.991,2024-09
UHS-F,2024-09-25,0.0,334.767,-334.767,2024-09
UHS-F,2024-09-26,0.0,213.509,-213.509,2024-09
UHS-F,2024-09-27,0.0,287.379,-287.379,2024-09
UHS-F,2024-09-28,0.0,338.263,-338.263,2024-09
UHS-F,2024-09-29,103.785,6.865,96.921,2024-09
UHS-F,2024-09-30,0.0,53.407,-53.407,2024-09
UHS-F,2024-10-01,0.0,398.168,-398.168,2024-10
UHS-F,2024-10-02,0.0,0.0,0.0,2024-10
UHS-F,2024-10-03,0.0,193.652,-193.652,2024-10
UHS-F,2024-10-04,58.752,0.0,58.752,2024-10
UHS-F,2024-10-05,149.53,355.793,-206.263,2024-10
UHS-F,2024-10-06,110.073,88.246,21.827,2024-10
UHS-F,2024-10-07,109.772,94.952,14.82,2024-10
UHS-F,2024-10-08,516.783,508.284,8.5,2024-10
UHS-F,2024-10-09,164.316,0.0,164.316,2024-10
UHS-F,2024-10-10,265.241,146.585,118.656,2024-10
UHS-F,2024-10-11,0.0,52.189,-52.189,2024-10
UHS-F,2024-10-12,309.039,223.593,85.446,2024-10
UHS-F,2024-10-13,0.0,559.1,-559.1,2024-10
UHS-F,2024-10-14,157.546,0.0,157.546,2024-10
UHS-F,2024-10-15,0.0,0.0,0.0,2024-10
UHS-F,2024-10-16,87.134,0.0,87.134,2024-10
UHS-F,2024-10-17,0.0,42.661,-42.661,2024-10
UHS-F,2024-10-18,303.027,114.376,188.651,2024-10
UHS-F,2024-10-19,285.472,126.912,158.559,2024-10
UHS-F,2024-10-20,0.0,532.183,-532.183,2024-10
UHS-F,2024-10-21,615.342,489.996,125.346,2024-10
UHS-F,2024-10-22,0.0,413.252,-413.252,2024-10
UHS-F,2024-10-23,0.0,704.195,-704.195,2024-10
UHS-F,2024-10-24,0.0,299.282,-299.282,2024-10
UHS-F,2024-10-25,0.0,367.858,-367.858,2024-10
UHS-F,2024-10-26,141.718,295.461,-153.743,2024-10
UHS-F,2024-10-27,0.0,256.557,-256.557,2024-10
UHS-F,2024-10-28,0.0,197.824,-197.824,2024-10
UHS-F,2024-10-29,121.933,8.453,113.48,2024-10
UHS-F,2024-10-30,71.869,0.0,71.869,2024-10
UHS-F,2024-10-31,28.761,72.989,-44.229,2024-10
UHS-F,2024-11-01,67.435,240.323,-172.888,2024-11
UHS-F,2024-11-02,0.0,122.303,-122.303,2024-11
UHS-F,2024-11-03,0.0,0.0,0.0,2024-11
UHS-F,2024-11-04,0.0,65.806,-65.806,2024-11
UHS-F,2024-11-05,162.525,53.594,108.931,2024-11
UHS-F,2024-11-06,0.0,91.193,-91.193,2024-11
UHS-F,2024-11-07,140.031,224.127,-84.096,2024-11
UHS-F,2024-11-08,0.0,276.015,-276.015,2024-11
UHS-F,2024-11-09,309.402,0.0,309.402,2024-11
UHS-F,2024-11-10,0.0,342.39,-342.39,2024-11
UHS-F,2024-11-11,68.273,378.697,-310.424,2024-11
UHS-F,2024-11-12,408.529,184.343,224.185,2024-11
UHS-F,2024-11-13,450.24,267.129,183.111,2024-11
UHS-F,2024-11-14,0.0,343.915,-343.915,2024-11
UHS-F,2024-11-15,0.0,0.0,0.0,2024-11
UHS-F,2024-11-16,412.542,361.135,51.407,2024-11
UHS-F,2024-11-17,12.333,0.0,12.333,2024-11
UHS-F,2024-11-18,0.0,0.0,0.0,2024-11
UHS-F,2024-11-19,0.0,155.661,-155.661,2024-11
UHS-F,2024-11-20,0.0,0.0,0.0,2024-11
UHS-F,2024-11-21,185.332,150.891,34.441,2024-11
UHS-F,2024-11-22,215.104,344.279,-129.175,2024-11
UHS-F,2024-11-23,82.913,0.0,82.913,2024-11
UHS-F,2024-11-24,0.0,370.101,-370.101,2024-11
UHS-F,2024-11-25,0.0,0.0,0.0,2024-11
UHS-F,2024-11-26,0.0,158.625,-158.625,2024-11
UHS-F,2024-11-27,0.0,0.0,0.0,2024-11
UHS-F,2024-11-28,0.0,246.41,-246.41,2024-11
UHS-F,2024-11-29,0.0,354.788,-354.788,2024-11
UHS-F,2024-11-30,209.423,264.132,-54.709,2024-11
UHS-F,2024-12-01,0.0,107.985,-107.985,2024-12
UHS-F,2024-12-02,303.256,0.0,303.256,2024-12
UHS-F,2024-12-03,136.945,92.199,44.746,2024-12
UHS-F,2024-12-04,108.875,266.035,-157.16,2024-12
UHS-F,2024-12-05,495.597,274.166,221.431,2024-12
UHS-F,2024-12-06,0.0,240.622,-240.622,2024-12
UHS-F,2024-12-07,272.553,0.0,272.553,2024-12
UHS-F,2024-12-08,0.0,102.765,-102.765,2024-12
UHS-F,2024-12-09,751.486,0.0,751.486,2024-12
UHS-F,2024-12-10,0.0,267.431,-267.431,2024-12
UHS-F,2024-12-11,0.0,0.0,0.0,2024-12
UHS-F,2024-12-12,146.878,216.032,-69.155,2024-12
UHS-F,2024-12-13,0.0,39.77,-39.77,2024-12
UHS-F,2024-12-14,0.0,0.0,0.0,2024-12
UHS-F,2024-12-15,0.0,330.25,-330.25,2024-12
UHS-F,2024-12-16,438.978,100.715,338.263,2024-12
UHS-F,2024-12-17,0.0,412.507,-412.507,2024-12
UHS-F,2024-12-18,91.16,0.0,91.16,2024-12
UHS-F,2024-12-19,326.397,36.104,290.293,2024-12
UHS-F,2024-12-20,340.317,53.836,286.481,2024-12
UHS-F,2024-12-21,0.0,170.23,-170.23,2024-12
UHS-F,2024-12-22,0.0,0.0,0.0,2024-12
UHS-F,2024-12-23,0.0,235.273,-235.273,2024-12
UHS-F,2024-12-24,0.0,562.895,-562.895,2024-12
UHS-F,2024-12-25,182.104,217.94,-35.836,2024-12
UHS-F,2024-12-26,41.749,126.068,-84.319,2024-12
UHS-F,2024-12-27,437.566,0.0,437.566,2024-12
UHS-F,2024-12-28,0.0,0.0,0.0,2024-12
UHS-F,2024-12-29,339.152,89.286,249.867,2024-12
UHS-F,2024-12-30,359.48,0.0,359.48,2024-12
UHS-F,2024-12-31,46.268,347.966,-301.698,2024-12
UHS-G,2024-01-01,216.754,234.198,-17.444,2024-01
UHS-G,2024-01-02,936.386,155.907,780.48,2024-01
UHS-G,2024-01-03,0.0,0.0,0.0,2024-01
UHS-G,2024-01-04,51.677,252.107,-200.43,2024-01
UHS-G,2024-01-05,0.0,117.648,-117.648,2024-01
UHS-G,2024-01-06,0.0,0.0,0.0,2024-01
UHS-G,2024-01-07,283.207,24.781,258.426,2024-01
UHS-G,2024-01-08,208.521,93.347,115.173,2024-01
UHS-G,2024-01-09,0.0,0.0,0.0,2024-01
UHS-G,2024-01-10,75.389,338.138,-262.749,2024-01
UHS-G,2024-01-11,0.0,345.191,-345.191,2024-01
UHS-G,2024-01-12,0.0,4.309,-4.309,2024-01
UHS-G,2024-01-13,0.0,0.0,0.0,2024-01
UHS-G,2024-01-14,0.0,55.327,-55.327,2024-01
UHS-G,2024-01-15,0.0,40.626,-40.626,2024-01
UHS-G,2024-01-16,0.0,0.0,0.0,2024-01
UHS-G,2024-01-17,190.272,0.0,190.272,2024-01
UHS-G,2024-01-18,0.0,443.258,-443.258,2024-01
UHS-G,2024-01-19,0.0,80.115,-80.115,2024-01
UHS-G,2024-01-20,0.0,42.664,-42.664,2024-01
UHS-G,2024-01-21,0.0,146.223,-146.223,2024-01
UHS-G,2024-01-22,0.0,61.94,-61.94,2024-01
UHS-G,2024-01-23,49.403,0.0,49.403,2024-01
UHS-G,2024-01-24,0.0,0.0,0.0,2024-01
UHS-G,2024-01-25,0.0,0.0,0.0,2024-01
UHS-G,2024-01-26,297.127,0.0,297.127,2024-01
UHS-G,2024-01-27,0.0,0.0,0.0,2024-01
UHS-G,2024-01-28,0.0,209.784,-209.784,2024-01
UHS-G,2024-01-29,154.118,224.456,-70.338,2024-01
UHS-G,2024-01-30,166.965,0.0,166.965,2024-01
UHS-G,2024-01-31,0.0,0.0,0.0,2024-01
UHS-G,2024-02-01,0.0,74.837,-74.837,2024-02
UHS-G,2024-02-02,0.0,0.0,0.0,2024-02
UHS-G,2024-02-03,117.846,0.0,117.846,2024-02
UHS-G,2024-02-04,294.243,268.785,25.458,2024-02
UHS-G,2024-02-05,39.389,99.251,-59.862,2024-02
UHS-G,2024-02-06,0.0,0.0,0.0,2024-02
UHS-G,2024-02-07,831.625,0.0,831.625,2024-02
UHS-G,2024-02-08,0.0,14.492,-14.492,2024-02
UHS-G,2024-02-09,273.609,0.0,273.609,2024-02
UHS-G,2024-02-10,0.0,52.581,-52.581,2024-02
UHS-G,2024-02-11,0.0,279.035,-279.035,2024-02
UHS-G,2024-02-12,288.262,0.0,288.262,2024-02
UHS-G,2024-02-13,421.586,83.822,337.764,2024-02
UHS-G,2024-02-14,0.0,254.195,-254.195,2024-02
UHS-G,2024-02-15,0.0,46.603,-46.603,2024-02
UHS-G,2024-02-16,20.837,212.939,-192.102,2024-02
UHS-G,2024-02-17,140.765,3.768,136.997,2024-02
UHS-G,2024-02-18,111.611,97.823,13.788,2024-02
UHS-G,2024-02-19,0.0,152.985,-152.985,2024-02
UHS-G,2024-02-20,29.82,0.0,29.82,2024-02
UHS-G,2024-02-21,0.0,472.072,-472.072,2024-02
UHS-G,2024-02-22,0.0,179.334,-179.334,2024-02
UHS-G,2024-02-23,335.578,328.635,6.943,2024-02
UHS-G,2024-02-24,117.47,280.041,-162.571,2024-02
UHS-G,2024-02-25,35.739,125.661,-89.922,2024-02
UHS-G,2024-02-26,0.0,343.812,-343.812,2024-02
UHS-G,2024-02-27,28.002,95.558,-67.555,2024-02
UHS-G,2024-02-28,142.47,0.0,142.47,2024-02
UHS-G,2024-02-29,665.963,58.484,607.479,2024-02
UHS-G,2024-03-01,309.194,0.0,309.194,2024-03
UHS-G,2024-03-02,0.0,0.0,0.0,2024-03
UHS-G,2024-03-03,0.0,0.0,0.0,2024-03
UHS-G,2024-03-04,0.0,67.902,-67.902,2024-03
UHS-G,2024-03-05,28.543,271.699,-243.156,2024-03
UHS-G,2024-03-06,0.0,0.0,0.0,2024-03
UHS-G,2024-03-07,255.595,259.716,-4.121,2024-03
UHS-G,2024-03-08,0.0,0.0,0.0,2024-03
UHS-G,2024-03-09,277.773,0.0,277.773,2024-03
UHS-G,2024-03-10,192.268,348.546,-156.278,2024-03
UHS-G,2024-03-11,522.207,58.207,464.0,2024-03
UHS-G,2024-03-12,394.669,11.844,382.825,2024-03
UHS-G,2024-03-13,0.0,95.738,-95.738,2024-03
UHS-G,2024-03-14,359.244,0.0,359.244,2024-03
UHS-G,2024-03-15,49.676,0.0,49.676,2024-03
UHS-G,2024-03-16,0.0,45.786,-45.786,2024-03
UHS-G,2024-03-17,160.595,299.153,-138.559,2024-03
UHS-G,2024-03-18,0.0,0.0,0.0,2024-03
UHS-G,2024-03-19,109.762,407.818,-298.056,2024-03
UHS-G,2024-03-20,660.806,17.027,643.778,2024-03
UHS-G,2024-03-21,186.55,0.0,186.55,2024-03
UHS-G,2024-03-22,0.0,0.0,0.0,2024-03
UHS-G,2024-03-23,434.888,97.463,337.425,2024-03
UHS-G,2024-03-24,235.364,0.0,235.364,2024-03
UHS-G,2024-03-25,0.0,0.0,0.0,2024-03
UHS-G,2024-03-26,0.0,0.0,0.0,2024-03
UHS-G,2024-03-27,0.0,275.082,-275.082,2024-03
UHS-G,2024-03-28,396.983,248.63,148.353,2024-03
UHS-G,2024-03-29,18.86,0.0,18.86,2024-03
UHS-G,2024-03-30,147.281,0.0,147.281,2024-03
